ensembl_gene_id,DNASU_CloneID,GeneSymbol,description.ASUCloneT,TF_Name,Family_Name,DBDs,Superclass,Class,Family,Subfamily,TRANSFAC,UNIPROT,UNIPROT_HUMAN,UNIPROT_MOUSE,UNIPROT_RAT,description.ASUCloneF
ENSG00000100968,HsCD00079940,NFATC4,"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4 [Source:HGNC Symbol;Acc:HGNC:7778]",NFATC4,Rel,RHD,6,6.1,6.1.3,,PR000008448,NA,Q14934,Q8K120,D3Z9H7,NA
ENSG00000100987,HsCD00510817,VSX1,visual system homeobox 1 [Source:HGNC Symbol;Acc:HGNC:12723],VSX1,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.28,PR000677484,NA,Q9NZR4,Q91V10,D3ZQZ0,NA
ENSG00000101057,HsCD00041684,MYBL2,v-myb avian myeloblastosis viral oncogene homolog-like 2 [Source:HGNC Symbol;Acc:HGNC:7548],MYBL2,Myb/SANT,Myb_DNA-binding,3,3.5,3.5.1,3.5.1.1,PR000007581,NA,P10244,P48972,D3ZLC6,NA
ENSG00000101115,HsCD00506056,SALL4,spalt-like transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:15924],SALL4,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.3,PR000453482,NA,Q9UJQ4,Q8BX22,M0RDM1,NA
ENSG00000101190,HsCD00745484,TCFL5,transcription factor-like 5 (basic helix-loop-helix) [Source:HGNC Symbol;Acc:HGNC:11646],TCFL5,bHLH,HLH,1,1.2,1.2.5,1.2.5.5,PR000676276,NA,Q9UL49,Q32NY8,F1LTG8,NA
ENSG00000101216,HsCD00080000,GMEB2,glucocorticoid modulatory element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4371],GMEB2,SAND,SAND,5,5.3,5.3.3,5.3.3.1,PR000461237,NA,Q9UKD1,P58929,O88873,NA
ENSG00000101544,HsCD00079937,ADNP2,ADNP homeobox 2 [Source:HGNC Symbol;Acc:HGNC:23803],ADNP2,Homeodomain,Homeobox,2,2.3,2.3.4,2.3.4.0,PR000677470,NA,Q6IQ32,Q8CHC8,B2GVB8,NA
ENSG00000101544,HsCD00079937,ADNP2,ADNP homeobox 2 [Source:HGNC Symbol;Acc:HGNC:23803],ADNP2,Homeodomain,Homeobox,3,3.1,3.1.8,3.1.8.1,PR000677470,NA,Q6IQ32,Q8CHC8,B2GVB8,NA
ENSG00000101665,HsCD00516103,SMAD7,SMAD family member 7 [Source:HGNC Symbol;Acc:HGNC:6773],SMAD7,SMAD,MH1,7,7.1,7.1.1,7.1.1.3,PR000005875,NA,O15105,O35253,O88406,NA
ENSG00000101883,HsCD00079706,RHOXF1,Rhox homeobox family member 1 [Source:HGNC Symbol;Acc:HGNC:29993],RHOXF1,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.23,PR000677668,NA,Q8NHV9,,,NA
ENSG00000102034,HsCD00041185,ELF4,E74-like factor 4 (ets domain transcription factor) [Source:HGNC Symbol;Acc:HGNC:3319],ELF4,Ets,Ets,3,3.5,3.5.2,3.5.2.3,PR000006482,NA,Q99607,Q9Z2U4,D3ZWM8,NA
ENSG00000102145,HsCD00510027,GATA1,GATA binding protein 1 (globin transcription factor 1) [Source:HGNC Symbol;Acc:HGNC:4170],GATA1,GATA,GATA,2,2.2,2.2.1,2.2.1.1,PR000007593,NA,P15976,P17679,P43429,NA
ENSG00000102349,HsCD00079641,KLF8,Kruppel-like factor 8 [Source:HGNC Symbol;Acc:HGNC:6351],KLF8,C2H2 ZF,zf-C2H2,2,2.3,2.3.1,2.3.1.2,PR000256932,NA,O95600,Q8BLM0,D3ZGU0,NA
ENSG00000102554,HsCD00039426,KLF5,Kruppel-like factor 5 (intestinal) [Source:HGNC Symbol;Acc:HGNC:6349],KLF5,C2H2 ZF,zf-C2H2,2,2.3,2.3.1,2.3.1.2,PR000007697,NA,Q13887,Q9Z0Z7,F1LSL7,NA
ENSG00000102908,HsCD00433452,NFAT5,"nuclear factor of activated T-cells 5, tonicity-responsive [Source:HGNC Symbol;Acc:HGNC:7774]",NFAT5,Rel,RHD,6,6.1,6.1.3,,PR000009418,NA,O94916,Q9WV30,D3ZGB1,NA
ENSG00000102935,HsCD00506064,ZNF423,zinc finger protein 423 [Source:HGNC Symbol;Acc:HGNC:16762],ZNF423,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.12,PR000015339,NA,Q2M1K9,Q80TS5,O08961,NA
ENSG00000102974,HsCD00041573,CTCF,CCCTC-binding factor (zinc finger protein) [Source:HGNC Symbol;Acc:HGNC:13723],CTCF,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.50,PR000019754,NA,P49711,Q61164,Q9R1D1,NA
ENSG00000103241,HsCD00296920,FOXF1,forkhead box F1 [Source:HGNC Symbol;Acc:HGNC:3809],FOXF1,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.6,PR000016229,NA,Q12946,Q61080,M0R8R8,NA
ENSG00000103343,HsCD00507668,ZNF174,zinc finger protein 174 [Source:HGNC Symbol;Acc:HGNC:12963],ZNF174,C2H2 ZF,zf-C2H2,2,2.3,2.3.2,2.3.2.3,PR000008436,NA,Q15697,,,NA
ENSG00000103460,HsCD00745917,TOX3,TOX high mobility group box family member 3 [Source:HGNC Symbol;Acc:HGNC:11972],TOX3,Sox,HMG_box,4,4.1,4.1.2,,PR000711980,NA,O15405,Q80W03,B7SBD2,NA
ENSG00000104856,HsCD00515954,RELB,v-rel avian reticuloendotheliosis viral oncogene homolog B [Source:HGNC Symbol;Acc:HGNC:9956],RELB,Rel,RHD,6,6.1,6.1.1,6.1.1.2,PR000008323,NA,Q01201,Q04863,D4A8H1,NA
ENSG00000105136,HsCD00513068,ZNF419,zinc finger protein 419 [Source:HGNC Symbol;Acc:HGNC:20648],ZNF419,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.42,PR000676343,NA,Q96HQ0,,,NA
ENSG00000105392,HsCD00039925,CRX,cone-rod homeobox [Source:HGNC Symbol;Acc:HGNC:2383],CRX,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.17,PR000008145,NA,O43186,O54751,Q9JLT8,NA
ENSG00000105497,HsCD00514594,ZNF175,zinc finger protein 175 [Source:HGNC Symbol;Acc:HGNC:12964],ZNF175,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.68,PR000676247,NA,Q9Y473,,,NA
ENSG00000105556,HsCD00513077,MIER2,"mesoderm induction early response 1, family member 2 [Source:HGNC Symbol;Acc:HGNC:29210]",MIER2,Myb/SANT,Myb_DNA-binding,3,3.5,3.5.1,3.5.1.3,PR000707911,NA,Q8N344,Q3U3N0,D3ZR39,NA
ENSG00000105717,HsCD00510945,PBX4,pre-B-cell leukemia homeobox 4 [Source:HGNC Symbol;Acc:HGNC:13403],PBX4,Homeodomain,Homeobox,3,3.1,3.1.4,3.1.4.4,PR000677560,NA,Q9BYU1,Q99NE9,D4AA41,NA
ENSG00000105722,HsCD00042503,ERF,Ets2 repressor factor [Source:HGNC Symbol;Acc:HGNC:3444],ERF,Ets,Ets,3,3.5,3.5.2,3.5.2.1,PR000012322,NA,P50548,P70459,D3ZJW0,NA
ENSG00000105732,HsCD00516051,ZNF574,zinc finger protein 574 [Source:HGNC Symbol;Acc:HGNC:26166],ZNF574,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.22,PR000677094,NA,Q6ZN55,Q8BY46,Q504L7,NA
ENSG00000105750,HsCD00513244,ZNF85,zinc finger protein 85 [Source:HGNC Symbol;Acc:HGNC:13160],ZNF85,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000011342,NA,Q03923,,,NA
ENSG00000105821,HsCD00506454,DNAJC2,DnaJ heat shock protein family (Hsp40) member C2 [Source:HGNC Symbol;Acc:HGNC:13192],DNAJC2,Myb/SANT,Myb_DNA-binding,3,3.5,3.5.1,3.5.1.4,PR000598590,NA,Q99543,P54103,Q7TQ20,NA
ENSG00000105866,HsCD00079597,SP4,Sp4 transcription factor [Source:HGNC Symbol;Acc:HGNC:11209],SP4,C2H2 ZF,zf-C2H2,2,2.3,2.3.1,2.3.1.1,PR000007722,NA,Q02446,Q62445,Q63158,NA
ENSG00000105880,HsCD00508845,DLX5,distal-less homeobox 5 [Source:HGNC Symbol;Acc:HGNC:2918],DLX5,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.5,PR000005720,NA,P56178,P70396,P50575,NA
ENSG00000105991,HsCD00039724,HOXA1,homeobox A1 [Source:HGNC Symbol;Acc:HGNC:5099],HOXA1,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.1,PR000015394,NA,P49639,P09022,O08656,NA
ENSG00000105996,HsCD00510925,HOXA2,homeobox A2 [Source:HGNC Symbol;Acc:HGNC:5103],HOXA2,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.2,PR000019770,NA,O43364,P31245,P31246,NA
ENSG00000105997,HsCD00039833,HOXA3,homeobox A3 [Source:HGNC Symbol;Acc:HGNC:5104],HOXA3,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.3,PR000019772,NA,O43365,P02831,D3ZM81,NA
ENSG00000106004,HsCD00039447,HOXA5,homeobox A5 [Source:HGNC Symbol;Acc:HGNC:5106],HOXA5,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.5,PR000303878,NA,P20719,P09021,G3V6T2,NA
ENSG00000106006,HsCD00289003,HOXA6,homeobox A6 [Source:HGNC Symbol;Acc:HGNC:5107],HOXA6,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.6,PR000019776,NA,P31267,P09092,G3V6T4,NA
ENSG00000106038,HsCD00297067,EVX1,even-skipped homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3506],EVX1,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.10,PR000007671,NA,P49640,P23683,F1LQ30,NA
ENSG00000106261,HsCD00513450,ZKSCAN1,zinc finger with KRAB and SCAN domains 1 [Source:HGNC Symbol;Acc:HGNC:13101],ZKSCAN1,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.10,PR000677365,NA,P17029,Q8BGS3,Q4KLI1,NA
ENSG00000106331,HsCD00079789,PAX4,paired box 4 [Source:HGNC Symbol;Acc:HGNC:8618],PAX4,"Homeodomain,Paired box","Homeobox,PAX",3,3.2,3.2.1,3.2.1.2,PR000010795,NA,O43316,P32115,O88436,NA
ENSG00000106459,HsCD00079850,NRF1,nuclear respiratory factor 1 [Source:HGNC Symbol;Acc:HGNC:7996],NRF1,Unknown,UNKNOWN,0,0,0.0.6,,PR000015203,NA,Q16656,Q9WU00,B1WC04,NA
ENSG00000106511,HsCD00509153,MEOX2,mesenchyme homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7014],MEOX2,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.14,PR000014370,NA,P50222,P32443,P39020,NA
ENSG00000106536,HsCD00297031,POU6F2,POU class 6 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:21694],POU6F2,"Homeodomain,POU","Homeobox,Pou",3,3.1,3.1.10,3.1.10.6,PR000677188,NA,P78424,Q8BJI4,A1A5R6,NA
ENSG00000106689,HsCD00079652,LHX2,LIM homeobox 2 [Source:HGNC Symbol;Acc:HGNC:6594],LHX2,Homeodomain,Homeobox,3,3.1,3.1.5,3.1.5.3,PR000007818,NA,P50458,Q9Z0S2,D4A380,NA
ENSG00000106852,HsCD00081542,LHX6,LIM homeobox 6 [Source:HGNC Symbol;Acc:HGNC:21735],LHX6,Homeodomain,Homeobox,3,3.1,3.1.5,3.1.5.5,PR000273678,NA,Q9UPM6,Q9R1R0,D3ZDG6,NA
ENSG00000107175,HsCD00079864,CREB3,cAMP responsive element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:2347],CREB3,bZIP,bZIP_1,1,1.1,1.1.7,1.1.7.2,PR000003860,NA,O43889,Q61817,D3ZKX2,NA
ENSG00000107187,HsCD00083036,LHX3,LIM homeobox 3 [Source:HGNC Symbol;Acc:HGNC:6595],LHX3,Homeodomain,Homeobox,3,3.1,3.1.5,3.1.5.4,PR000273143,NA,Q9UBR4,P50481,G3V8E3,NA
ENSG00000107249,HsCD00746198,GLIS3,GLIS family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:28510],GLIS3,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.1,PR000450618,NA,Q8NEA6,Q6XP49,D4A314,NA
ENSG00000107485,HsCD00001255,GATA3,GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172],GATA3,GATA,GATA,2,2.2,2.2.1,2.2.1.1,PR000007595,NA,P23771,P23772,Q99NH5,NA
ENSG00000107807,HsCD00745377,TLX1,T-cell leukemia homeobox 1 [Source:HGNC Symbol;Acc:HGNC:5056],TLX1,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.21,PR000014635,NA,P31314,P43345,D4A270,NA
ENSG00000108001,HsCD00513353,EBF3,early B-cell factor 3 [Source:HGNC Symbol;Acc:HGNC:19087],EBF3,Unknown,UNKNOWN,6,6.1,6.1.5,,PR000460618,NA,Q9H4W6,O08791,D4A274,NA
ENSG00000108064,HsCD00398700,TFAM,"transcription factor A, mitochondrial [Source:HGNC Symbol;Acc:HGNC:11741]",TFAM,Sox,HMG_box,4,4.1,4.1.7,,PR000008693,NA,Q00059,P40630,Q91ZW1,NA
ENSG00000108511,HsCD00507105,HOXB6,homeobox B6 [Source:HGNC Symbol;Acc:HGNC:5117],HOXB6,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.6,PR000013877,NA,P17509,P09023,D3ZLU8,NA
ENSG00000108788,HsCD00744555,MLX,"MLX, MAX dimerization protein [Source:HGNC Symbol;Acc:HGNC:11645]",MLX,bHLH,HLH,1,1.2,1.2.6,1.2.6.6,PR000007879,NA,Q9UH92,O08609,Q2I1Z0,NA
ENSG00000108813,HsCD00507816,DLX4,distal-less homeobox 4 [Source:HGNC Symbol;Acc:HGNC:2917],DLX4,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.5,PR000005747,NA,Q92988,P70436,D4AC19,NA
ENSG00000108924,HsCD00508951,HLF,hepatic leukemia factor [Source:HGNC Symbol;Acc:HGNC:4977],HLF,bZIP,bZIP_1,1,1.1,1.1.8,1.1.8.2,PR000015135,NA,Q16534,Q8BW74,Q64709,NA
ENSG00000109072,HsCD00512307,VTN,vitronectin [Source:HGNC Symbol;Acc:HGNC:12724],VTN,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.24,PR000677827,NA,Q9HB31,P70368,Q9ERS8,NA
ENSG00000109101,HsCD00080387,FOXN1,forkhead box N1 [Source:HGNC Symbol;Acc:HGNC:12765],FOXN1,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.14,PR000019758,NA,O15353,Q61575,D4A1T1,NA
ENSG00000109320,HsCD00514661,NFKB1,nuclear factor of kappa light polypeptide gene enhancer in B-cells 1 [Source:HGNC Symbol;Acc:HGNC:7794],NFKB1,Rel,RHD,6,6.1,6.1.1,6.1.1.1,PR000750351,NA,P19838,P25799,F1LQH2,NA
ENSG00000109381,HsCD00744939,ELF2,E74-like factor 2 (ets domain transcription factor) [Source:HGNC Symbol;Acc:HGNC:3317],ELF2,Ets,Ets,3,3.5,3.5.2,3.5.2.3,PR000273316,NA,Q15723,Q9JHC9,Q5XIT5,NA
ENSG00000109705,HsCD00079963,NKX3-2,NK3 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:951],NKX3-2,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.16,PR000005753,NA,P78367,P97503,M0R5Y2,NA
ENSG00000109787,HsCD00510589,KLF3,Kruppel-like factor 3 (basic) [Source:HGNC Symbol;Acc:HGNC:16516],KLF3,C2H2 ZF,zf-C2H2,2,2.3,2.3.1,2.3.1.2,PR000019620,NA,P57682,Q60980,D4A4V3,NA
ENSG00000109906,HsCD00080005,ZBTB16,zinc finger and BTB domain containing 16 [Source:HGNC Symbol;Acc:HGNC:12930],ZBTB16,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000020313,NA,Q05516,Q3UQ17,Q5S3S9,NA
ENSG00000110693,HsCD00082551,SOX6,SRY-box 6 [Source:HGNC Symbol;Acc:HGNC:16421],SOX6,Sox,HMG_box,4,4.1,4.1.1,4.1.1.4,PR000273604,NA,P35712,P40645,Q4V8G3,NA
ENSG00000110851,HsCD00040108,PRDM4,PR domain containing 4 [Source:HGNC Symbol;Acc:HGNC:9348],PRDM4,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.0,PR000303385,NA,Q9UKN5,Q80V63,Q9QZP2,NA
ENSG00000111046,HsCD00042263,MYF6,myogenic factor 6 [Source:HGNC Symbol;Acc:HGNC:7566],MYF6,bHLH,HLH,1,1.2,1.2.2,1.2.2.1,PR000015107,NA,P23409,P15375,P19335,NA
ENSG00000111145,HsCD00041940,ELK3,"ELK3, ETS-domain protein (SRF accessory protein 2) [Source:HGNC Symbol;Acc:HGNC:3325]",ELK3,Ets,Ets,3,3.5,3.5.2,3.5.2.2,PR000007607,NA,P41970,P41971,D4A9V6,NA
ENSG00000111206,HsCD00505657,FOXM1,forkhead box M1 [Source:HGNC Symbol;Acc:HGNC:3818],FOXM1,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.13,PR000007731,NA,Q08050,O08696,P97691,NA
ENSG00000111249,HsCD00080396,CUX2,cut-like homeobox 2 [Source:HGNC Symbol;Acc:HGNC:19347],CUX2,"CUT,Homeodomain","CUT,Homeobox",3,3.1,3.1.9,3.1.9.2,PR000015170,NA,O14529,P70298,F1M048,NA
ENSG00000111424,HsCD00296160,VDR,"vitamin D (1,25- dihydroxyvitamin D3) receptor [Source:HGNC Symbol;Acc:HGNC:12679]",VDR,Nuclear receptor,zf-C4,2,2.1,2.1.2,2.1.2.4,PR000006451,NA,P11473,P48281,P13053,NA
ENSG00000111704,HsCD00079634,NANOG,Nanog homeobox [Source:HGNC Symbol;Acc:HGNC:20857],NANOG,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.12,PR000453596,NA,Q9H9S0,Q80Z64,D3ZS29,NA
ENSG00000112033,HsCD00744495,PPARD,peroxisome proliferator-activated receptor delta [Source:HGNC Symbol;Acc:HGNC:9235],PPARD,Nuclear receptor,zf-C4,2,2.1,2.1.2,2.1.2.5,PR000014289,NA,Q03181,P35396,Q99ND3,NA
ENSG00000112246,HsCD00082653,SIM1,single-minded family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10882],SIM1,bHLH,HLH,1,1.2,1.2.5,1.2.5.1,PR000021342,NA,P81133,Q61045,D3ZMU8,NA
ENSG00000112333,HsCD00305015,NR2E1,nuclear receptor subfamily 2 group E member 1 [Source:HGNC Symbol;Acc:HGNC:7973],NR2E1,Nuclear receptor,zf-C4,2,2.1,2.1.3,2.1.3.3,PR000006326,NA,Q9Y466,Q64104,M0R4V9,NA
ENSG00000112365,HsCD00353801,ZBTB24,zinc finger and BTB domain containing 24 [Source:HGNC Symbol;Acc:HGNC:21143],ZBTB24,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000069094,NA,O43167,Q80X44,Q3B725,NA
ENSG00000112561,HsCD00512326,TFEB,transcription factor EB [Source:HGNC Symbol;Acc:HGNC:11753],TFEB,bHLH,HLH,1,1.2,1.2.6,1.2.6.1,PR000008397,NA,P19484,Q9R210,Q4KLM8,NA
ENSG00000112592,HsCD00296109,TBP,TATA-box binding protein [Source:HGNC Symbol;Acc:HGNC:11588],TBP,TBP,TBP,8,8.1,8.1.1,,PR000008345,NA,P20226,P29037,Q66HB1,NA
ENSG00000112837,HsCD00513555,TBX18,T-box 18 [Source:HGNC Symbol;Acc:HGNC:11595],TBX18,T-box,T-box,6,6.5,6.5.3,,PR000014515,NA,O95935,Q9EPZ6,D4A1V6,NA
ENSG00000113196,HsCD00080016,HAND1,heart and neural crest derivatives expressed 1 [Source:HGNC Symbol;Acc:HGNC:4807],HAND1,bHLH,HLH,1,1.2,1.2.3,1.2.3.2,PR000009304,NA,O96004,Q64279,P97832,NA
ENSG00000113430,HsCD00515876,IRX4,iroquois homeobox 4 [Source:HGNC Symbol;Acc:HGNC:6129],IRX4,Homeodomain,Homeobox,3,3.1,3.1.4,3.1.4.1,PR000016285,NA,P78413,Q9QY61,D3ZRI4,NA
ENSG00000113580,HsCD00079877,NR3C1,nuclear receptor subfamily 3 group C member 1 [Source:HGNC Symbol;Acc:HGNC:7978],NR3C1,Nuclear receptor,zf-C4,2,2.1,2.1.1,2.1.1.1,PR000005211,NA,P04150,P06537,P06536,NA
ENSG00000113658,HsCD00512177,SMAD5,SMAD family member 5 [Source:HGNC Symbol;Acc:HGNC:6771],SMAD5,SMAD,MH1,7,7.1,7.1.1,7.1.1.1,PR000014464,NA,Q99717,P97454,Q9R1V3,NA
ENSG00000113722,HsCD00745728,CDX1,caudal type homeobox 1 [Source:HGNC Symbol;Acc:HGNC:1805],CDX1,Homeodomain,Homeobox,3,3.1,3.1.1,3.1.1.9,PR000007761,NA,P47902,P18111,F1LR94,NA
ENSG00000113916,HsCD00516212,BCL6,B-cell CLL/lymphoma 6 [Source:HGNC Symbol;Acc:HGNC:1001],BCL6,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.22,PR000008438,NA,P41182,P41183,B2GUV8,NA
ENSG00000114126,HsCD00744945,TFDP2,transcription factor Dp-2 (E2F dimerization partner 2) [Source:HGNC Symbol;Acc:HGNC:11751],TFDP2,"DP,E2F","DP,E2F_TDP",3,3.3,3.3.2,3.3.2.2,PR000008208,NA,Q14188,Q64163,B5DF82,NA
ENSG00000114315,HsCD00001132,HES1,hes family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5192],HES1,bHLH,HLH,1,1.2,1.2.4,1.2.4.1,PR000010317,NA,Q14469,P35428,Q04666,NA
ENSG00000114439,HsCD00296355,BBX,bobby sox homolog (Drosophila) [Source:HGNC Symbol;Acc:HGNC:14422],BBX,Sox,HMG_box,4,4.1,4.1.1,4.1.1.9,PR000677137,NA,Q8WY36,Q8VBW5,A1L1L0,NA
ENSG00000114853,HsCD00622715,ZBTB47,zinc finger and BTB domain containing 47 [Source:HGNC Symbol;Acc:HGNC:26955],ZBTB47,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.29,PR000676993,NA,Q9UFB7,,D3ZQI7,NA
ENSG00000114861,HsCD00297105,FOXP1,forkhead box P1 [Source:HGNC Symbol;Acc:HGNC:3823],FOXP1,Forkhead,Fork_head,3,3.3,3.3.1,3.3.1.16,PR000008141,NA,Q9H334,P58462,Q498D1,NA
ENSG00000115112,HsCD00079894,TFCP2L1,transcription factor CP2-like 1 [Source:HGNC Symbol;Acc:HGNC:17925],TFCP2L1,Grainyhead,CP2,6,6.7,6.7.2,,PR000012341,NA,Q9NZI6,Q3UNW5,D3ZHA6,NA
ENSG00000115297,HsCD00079982,TLX2,T-cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:HGNC:5057],TLX2,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.21,PR000005870,NA,O43763,Q61663,D4A3P8,NA
ENSG00000115415,HsCD00296237,STAT1,signal transducer and activator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:11362],STAT1,STAT,STAT_bind,6,6.2,6.2.1,,PR000008327,NA,P42224,P42225,F1M9D6,NA
ENSG00000115507,HsCD00042206,OTX1,orthodenticle homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8521],OTX1,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.17,PR000021490,NA,P32242,P80205,Q63410,NA
ENSG00000115738,HsCD00039699,ID2,"inhibitor of DNA binding 2, dominant negative helix-loop-helix protein [Source:HGNC Symbol;Acc:HGNC:5361]",ID2,bHLH,HLH,1,1.2,1.2.8,,PR000015139,NA,Q02363,P41136,P41137,NA
ENSG00000115844,HsCD00398853,DLX2,distal-less homeobox 2 [Source:HGNC Symbol;Acc:HGNC:2915],DLX2,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.5,PR000005718,NA,Q07687,P40764,G3V668,NA
ENSG00000115966,HsCD00398467,ATF2,activating transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:784],ATF2,bZIP,bZIP_1,1,1.1,1.1.1,1.1.1.3,PR000005011,NA,P15336,P16951,Q00969,NA
ENSG00000116017,HsCD00079561,ARID3A,AT-rich interaction domain 3A [Source:HGNC Symbol;Acc:HGNC:3031],ARID3A,ARID/BRIGHT,ARID,3,3.7,3.7.1,3.7.1.3,PR000014723,NA,Q99856,Q62431,B5DEX9,NA
ENSG00000116035,HsCD00508921,VAX2,ventral anterior homeobox 2 [Source:HGNC Symbol;Acc:HGNC:12661],VAX2,Homeodomain,Homeobox,3,3.1,3.1.2,3.1.2.22,PR000011282,NA,Q9UIW0,Q9WTP9,Q9JLZ9,NA
ENSG00000116044,HsCD00079566,NFE2L2,"nuclear factor, erythroid 2 like 2 [Source:HGNC Symbol;Acc:HGNC:7782]",NFE2L2,bZIP,bZIP_1,1,1.1,1.1.1,1.1.1.2,PR000007881,NA,Q16236,Q60795,O54968,NA
ENSG00000116132,HsCD00080050,PRRX1,paired related homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9142],PRRX1,Homeodomain,Homeobox,3,3.1,3.1.3,3.1.3.21,PR000010862,NA,P54821,P63013,P63014,NA
ENSG00000116604,HsCD00623088,MEF2D,myocyte enhancer factor 2D [Source:HGNC Symbol;Acc:HGNC:6997],MEF2D,MADS box,SRF-TF,5,5.1,5.1.1,5.1.1.1,PR000007647,NA,Q14814,Q63943,O89038,NA
ENSG00000116833,HsCD00512509,NR5A2,nuclear receptor subfamily 5 group A member 2 [Source:HGNC Symbol;Acc:HGNC:7984],NR5A2,Nuclear receptor,zf-C4,2,2.1,2.1.5,,PR000006011,NA,O00482,P45448,Q9QWM1,NA
ENSG00000117000,HsCD00353833,RLF,rearranged L-myc fusion [Source:HGNC Symbol;Acc:HGNC:10025],RLF,C2H2 ZF,zf-C2H2,2,2.3,2.3.4,2.3.4.7,PR000067926,NA,Q13129,Q922U7,,NA
ENSG00000117010,HsCD00079867,ZNF684,zinc finger protein 684 [Source:HGNC Symbol;Acc:HGNC:28418],ZNF684,C2H2 ZF,zf-C2H2,2,2.3,2.3.3,2.3.3.0,PR000676913,NA,Q5T5D7,,,NA
ENSG00000117036,HsCD00745528,ETV3,ets variant 3 [Source:HGNC Symbol;Acc:HGNC:3492],ETV3,Ets,Ets,3,3.5,3.5.2,3.5.2.1,PR000670921,NA,P41162,Q8R4Z4,G3V813,NA
ENSG00000117318,HsCD00041467,ID3,"inhibitor of DNA binding 3, dominant negative helix-loop-helix protein [Source:HGNC Symbol;Acc:HGNC:5362]",ID3,bHLH,HLH,1,1.2,1.2.8,,PR000015857,NA,Q02535,P41133,P41138,NA
ENSG00000117625,HsCD00622777,RCOR3,REST corepressor 3 [Source:HGNC Symbol;Acc:HGNC:25594],RCOR3,Myb/SANT,Myb_DNA-binding,3,3.5,3.5.1,3.5.1.2,PR000451040,NA,Q9P2K3,Q6PGA0,B5DFE7,NA
ENSG00000117713,HsCD00631538,ARID1A,AT-rich interaction domain 1A [Source:HGNC Symbol;Acc:HGNC:11110],ARID1A,ARID/BRIGHT,ARID,3,3.7,3.7.1,3.7.1.1,PR000068479,NA,O14497,A2BH40,D4A3E3,NA
